d,dK,hK,fu,rK,mb
2305,2305,16,-u + 48,4.56445668075590,1/2*sqrt(2305)
2306,9224,4,-48*u + 2305,8.43598308893652,sqrt(2306)
2307,9228,4,-32*u + 1537,8.03073481827255,sqrt(2307)
2309,2309,1,-365/2*u + 17539/2,9.77218225500894,1/2*sqrt(2309)
2310,9240,8,16*u - 769,7.33823772731171,sqrt(2310)
2311,9244,1,-8339259190601108963913338322963746423187510147*u + 400892050972310899724010277137604913515533179720,110.303168556788,sqrt(2311)
2314,9256,4,-7821887005*u + 376264473957,27.3467053018182,sqrt(2314)
2315,9260,2,-2733757*u + 131533206,19.3879170753752,sqrt(2315)
2317,2317,1,-2467281/2*u + 118763129/2,18.5926415547677,1/2*sqrt(2317)
2318,9272,2,-53766*u - 2588597,15.4597737686221,sqrt(2318)
2319,9276,2,233580680620735*u + 11248310441088076,37.6521415098281,sqrt(2319)
2321,2321,1,8683662388409533340*u - 418350700413556946199,48.1759989314216,1/2*sqrt(2321)
2323,9292,2,666645096*u + 32130633887,24.8862229192599,sqrt(2323)
2326,9304,1,20977255994808703605657308111046802217613857982*u + 1011704154316301042971871388557808298433676201125,111.228867834768,sqrt(2326)
2327,9308,2,187620*u + 9050599,16.7114886818910,sqrt(2327)
2329,2329,2,-22178008247616*u + 1070304336185345,35.2998666098444,1/2*sqrt(2329)
2330,9320,4,137*u + 6613,9.48993987395128,sqrt(2330)
2333,2333,1,-7289/2*u + 352067/2,12.7715767773849,1/2*sqrt(2333)
2334,9336,2,22233350*u - 1074126251,21.4879205588258,sqrt(2334)
2335,9340,10,87*u + 4204,9.03693889841141,sqrt(2335)
2337,2337,2,13913312*u - 672604673,21.0198154854720,1/2*sqrt(2337)
2338,9352,4,-13974*u - 675683,14.1166264906889,sqrt(2338)
2339,9356,1,143892673428943412721*u + 6959111461257844826290,50.9874859360192,sqrt(2339)
2341,2341,1,178749849185*u - 8648611541418,30.4815670891053,1/2*sqrt(2341)
2342,9368,1,-5188711946250*u + 251103639062501,33.8500340550301,sqrt(2342)
2343,9372,4,220*u + 10649,9.96636844837077,sqrt(2343)
2345,2345,2,-312420*u + 15129001,17.2252712363851,1/2*sqrt(2345)
2346,9384,4,-962562*u - 46622195,18.3507344538206,sqrt(2346)
2347,9388,1,-6685206343255953671339194057443*u - 323870477352338993274741120507602,75.5510436449896,sqrt(2347)
2351,9404,1,-110995193*u + 5381836320,23.0994426568625,sqrt(2351)
2353,2353,2,-586010183844*u + 28426024561897,31.6714733798694,1/2*sqrt(2353)
2354,9416,2,553439475216*u - 26851797424385,31.6145010583828,sqrt(2354)
2355,9420,4,-935*u + 45374,11.4158417131953,sqrt(2355)
2357,2357,1,521*u - 25294,10.8314696733906,1/2*sqrt(2357)
2359,9436,4,-167342325*u + 8127739376,23.5116958428678,sqrt(2359)
2361,2361,1,5607972450814722925722772*u - 272492068098280169294544535,61.5627989182005,1/2*sqrt(2361)
2362,9448,10,-5*u - 243,6.18621285764556,sqrt(2362)
2363,9452,2,22017195*u - 1070271226,21.4843251161020,sqrt(2363)
2365,2365,2,3192*u - 155231,12.6458167896030,1/2*sqrt(2365)
2369,2369,1,98553409885410536*u - 4796828434236403935,43.7076338111124,1/2*sqrt(2369)
2370,9480,4,90514*u + 4406461,15.9917296114809,sqrt(2370)
2371,9484,1,3923373423465515100422422137087*u - 191040489782439912520686852440210,75.0231853643513,sqrt(2371)
2373,2373,2,-7/2*u + 341/2,5.83187387731534,1/2*sqrt(2373)
2374,9496,1,-975729756992818394465954368763068733505174*u - 47541174557527728086227215574494403891385765,101.263317254658,sqrt(2374)
2377,2377,1,-552573732045165317517403349*u + 26940448820615587038280339176,66.1565735222506,1/2*sqrt(2377)
2378,9512,4,17*u + 829,7.41336769946845,sqrt(2378)
2379,9516,8,-40*u + 1951,8.26924445550421,sqrt(2379)
2381,2381,1,10912285/2*u - 532470311/2,20.0930377000029,1/2*sqrt(2381)
2382,9528,2,-23259746202*u + 1135209064373,28.4509851281450,sqrt(2382)
2383,9532,1,399779825830543095*u - 19515644377863617024,45.1108952741591,sqrt(2383)
2386,9544,2,6991270689972*u + 341500494791825,34.1575174243763,sqrt(2386)
2387,9548,4,7*u + 342,6.52795578020590,sqrt(2387)
2389,2389,1,5962526448569/2*u - 291432776162145/2,33.3058304816148,1/2*sqrt(2389)
2390,9560,2,792*u + 38719,11.2572328950039,sqrt(2390)
2391,9564,2,-3028441506476925*u + 148084286735433124,40.2297051920975,sqrt(2391)
2393,2393,1,7854416117*u - 384224677924,27.3676404977510,1/2*sqrt(2393)
2395,9580,2,-2120438249781879000*u + 103771570282402499999,46.7818708982905,sqrt(2395)
2397,2397,2,-1/2*u + 49/2,3.89140354454189,1/2*sqrt(2397)
2398,9592,2,-975269501660730*u + 47758341060857899,39.0980773090450,sqrt(2398)
2399,9596,5,49*u + 2400,8.47637115349320,sqrt(2399)
2402,9608,8,-u - 49,4.58507158569381,sqrt(2402)
2405,2405,4,-1/2*u + 49/2,3.89223653127926,1/2*sqrt(2405)
2406,9624,2,-25250996502*u + 1238586474725,28.5381390861420,sqrt(2406)
2407,9628,2,163244892*u + 8008988057,23.4969774356494,sqrt(2407)
2409,2409,2,1111213958756*u - 54540119886935,32.3231048720505,1/2*sqrt(2409)
2410,9640,8,-1188*u - 58321,11.6668646937984,sqrt(2410)
2411,9644,1,588970315053*u + 28919582002250,31.6886872400871,sqrt(2411)
2413,2413,1,-4649247/2*u + 228381689/2,19.2465288617792,1/2*sqrt(2413)
2414,9656,2,2037067796*u - 100086180495,26.0224446373038,sqrt(2414)
2415,9660,8,7*u - 344,6.53378672529820,sqrt(2415)
2417,2417,1,55888916317009*u - 2747666469471076,36.2426755703652,1/2*sqrt(2417)
2418,9672,4,1334*u - 65597,11.7844324226810,sqrt(2418)
2419,9676,12,-60*u + 2951,8.68304652679497,sqrt(2419)
2422,9688,2,3713956329390*u + 182777975301851,33.5324404630300,sqrt(2422)
2423,9692,1,-26765467659400331*u - 1317502788468009048,42.4154169723682,sqrt(2423)
2426,9704,2,-5528801*u + 272318005,20.1156282579423,sqrt(2426)
2427,9708,2,3253877*u + 160300922,19.5857105498387,sqrt(2427)
2429,2429,3,-7/2*u + 345/2,5.84353601532917,1/2*sqrt(2429)
2431,9724,4,3836541735*u - 189161350676,26.6590133756456,sqrt(2431)
2433,2433,1,1290825808144164404*u - 63670563626691168727,46.2934012007543,1/2*sqrt(2433)
2434,9736,8,-444*u + 21905,10.6876173802869,sqrt(2434)
2435,9740,2,3781471*u - 186599406,19.7376218436527,sqrt(2435)
2437,2437,1,40612865/2*u - 2004893889/2,21.4188569731124,1/2*sqrt(2437)
2438,9752,2,-25506*u + 1259387,14.7392828331676,sqrt(2438)
2441,2441,1,10228704529657181*u - 505364258236201940,41.4572030481697,1/2*sqrt(2441)
2442,9768,4,12*u - 593,7.07834086862072,sqrt(2442)
2443,9772,2,-179549245356531*u - 8874529095917582,37.4151088498095,sqrt(2443)
2445,2445,2,801/2*u - 39607/2,10.5867611486603,1/2*sqrt(2445)
2446,9784,1,-2233363954603885561757402472995929212*u + 110455597406417912886468927634728366095,88.2908241351206,sqrt(2446)
2447,9788,1,50241526235425367*u - 2485305658337359728,43.0500745077803,sqrt(2447)
2449,2449,1,-356819998742524885088313459480*u + 17658084059996578885631665215199,72.6418936692977,1/2*sqrt(2449)
2451,9804,8,132*u + 6535,9.47807480076432,sqrt(2451)
2453,2453,1,36*u - 1783,8.17919971978420,1/2*sqrt(2453)
2454,9816,4,-4379560*u - 216954049,19.8883433138809,sqrt(2454)
2455,9820,2,3485810604*u + 172714792409,26.5680546527778,sqrt(2455)
2458,9832,2,-36020205616095845*u + 1785817715399383107,42.7195552686520,sqrt(2458)
2459,9836,3,-14331*u + 710650,14.1670825037266,sqrt(2459)
2461,2461,1,-16300128830469/2*u + 808624403495845/2,34.3263556526153,1/2*sqrt(2461)
2462,9848,1,-16756883680*u - 831452185599,28.1395868106964,sqrt(2462)
2463,9852,2,20265*u - 1005724,14.5143654186829,sqrt(2463)
2465,2465,4,-689*u + 34208,11.1333619945984,1/2*sqrt(2465)
2467,9868,7,-447*u - 22202,10.7010848339454,sqrt(2467)
2469,2469,1,208382703/2*u - 10354335005/2,23.0606711100312,1/2*sqrt(2469)
2470,9880,4,-48816*u + 2426111,15.3949473023275,sqrt(2470)
2471,9884,2,37021837*u - 1840324200,22.0263547692588,sqrt(2471)
2473,2473,1,-466780208292794695805842579405*u + 23212637625604024743609169212732,72.9153968259862,1/2*sqrt(2473)
2474,9896,2,-742631993*u - 36938010685,25.0256541382285,sqrt(2474)
2477,2477,1,-13/2*u + 647/2,6.47234868335641,1/2*sqrt(2477)
2478,9912,4,-576*u + 28673,10.9568583726545,sqrt(2478)
2479,9916,2,104087832710449946047284*u + 5182487094109449252757735,57.6004744874590,sqrt(2479)
2481,2481,1,-823731895479202148452*u + 41029787211213179861015,52.7617324536999,1/2*sqrt(2481)
2482,9928,8,-61*u + 3039,8.71243100054614,sqrt(2482)
2483,9932,2,-276*u + 13753,10.2221594403529,sqrt(2483)
2485,2485,2,1551/2*u - 77317/2,11.2556691326092,1/2*sqrt(2485)
2486,9944,4,-103790*u + 5174949,16.1524872225546,sqrt(2486)
2487,9948,2,380632678652*u - 18982087189657,31.2676640514671,sqrt(2487)
2489,2489,1,-209729326793842041340*u + 10463370680512283795799,51.3953147849528,1/2*sqrt(2489)
2490,9960,8,-10*u + 499,6.90575227229792,sqrt(2490)
2491,9964,2,14341742665249692*u - 715795212645713465,41.8053176856630,sqrt(2491)
2494,9976,2,-2065283408799435930*u + 103140178995886814699,46.7757678785393,sqrt(2494)
2495,9980,6,-20*u + 999,7.59990170870765,sqrt(2495)
2497,2497,1,-388429171414163648209068*u + 19409802197604122787127127,58.9209676187992,1/2*sqrt(2497)
2498,9992,4,50*u + 2499,8.51679307136288,sqrt(2498)
2501,2501,4,-u + 50,4.60527017099142,1/2*sqrt(2501)
2503,10012,1,65558394650105194201786275*u + 3279885894672961057409975624,64.0507533249806,sqrt(2503)
2505,2505,6,-20*u + 1001,7.60190171037432,1/2*sqrt(2505)
2506,10024,2,204569974278531444552*u + 10240765556688399071935,51.3738105116471,sqrt(2506)
2507,10028,2,128547*u + 6436342,16.3706181048379,sqrt(2507)
2509,2509,2,67405/2*u - 3376311/2,15.0322942513083,1/2*sqrt(2509)
2510,10040,6,-10*u - 501,6.90975228563135,sqrt(2510)
2513,2513,1,-186025593792944*u + 9325431659989887,37.4646688305447,1/2*sqrt(2513)
2514,10056,2,4002121369904*u - 200665583259905,33.6258080540776,sqrt(2514)
2515,10060,2,147014384028893271*u - 7372738379676726046,44.1374680492659,sqrt(2515)
2517,2517,1,-2453115/2*u + 123072073/2,18.6282807010791,1/2*sqrt(2517)
2518,10072,1,-12771014100719348472534*u - 640845364594942651248197,55.5102223203708,sqrt(2518)
2519,10076,2,-3167211780*u - 158961220199,26.4850732918591,sqrt(2519)
2521,2521,1,176499200680758894072067730693233165*u + 8861947355238964911710285309947236168,85.7679770605996,1/2*sqrt(2521)
2522,10088,4,41*u + 2059,8.32312294655721,sqrt(2522)
2526,10104,2,157922882*u + 7937097845,23.4879607152448,sqrt(2526)
2530,10120,4,25038*u + 1259389,14.7392844212405,sqrt(2530)
2531,10124,1,7024186271463934303726126527*u - 353380102604290544775622660810,68.7304889469388,sqrt(2531)
2533,2533,4,3/2*u - 151/2,5.01723597620385,1/2*sqrt(2533)
2534,10136,2,211474273090*u + 10645372091451,30.6892935487981,sqrt(2534)
2537,2537,1,-164281132*u + 8274617367,23.5296056980629,1/2*sqrt(2537)
2539,10156,1,-271483774332931982425065477999227053821*u + 13679657651580757481054438974219434008210,93.1098756937398,sqrt(2539)
2542,10168,4,3487380*u + 175827599,19.6781617023523,sqrt(2542)
2543,10172,3,-2471*u - 124608,12.4260752692757,sqrt(2543)
2545,2545,4,6569705*u - 331428432,20.3120696334395,1/2*sqrt(2545)
2546,10184,2,-3262491012*u + 164618455825,26.5200434247675,sqrt(2546)
2549,2549,1,1515905/2*u - 76534439/2,18.1532513805013,1/2*sqrt(2549)
2551,10204,1,25266214232002197381390770632974296907*u + 1276131425326586384638683766298398265960,90.7377989848513,sqrt(2551)
2553,2553,2,-4102844*u + 207305303,19.8428503389219,1/2*sqrt(2553)
2554,10216,6,-3085*u - 155907,12.6501621351854,sqrt(2554)
2555,10220,4,117*u - 5914,9.37822487382449,sqrt(2555)
2557,2557,3,-277/2*u + 14007/2,9.54731248873599,1/2*sqrt(2557)
2558,10232,1,-32161560064*u - 1626624753663,28.8106754611627,sqrt(2558)
2559,10236,2,-5440941126044*u - 275238491898535,33.9418062615843,sqrt(2559)
2561,2561,2,-39860585*u + 2017197668,22.1181222726682,1/2*sqrt(2561)
2562,10248,4,-1222*u - 61853,11.7256630615852,sqrt(2562)
2563,10252,2,137325258895089*u - 6952239575168282,37.1709874241702,sqrt(2563)
2566,10264,1,-337478187371281328807970191795800558480788740658*u + 17095194007594852257233485090423256140475176902725,114.056029016093,sqrt(2566)
2567,10268,4,3*u + 152,5.71701688059347,sqrt(2567)
2569,2569,1,1595393590276490824270791169608864*u - 80863008468539279210897090120039935,81.0712117187773,1/2*sqrt(2569)
2570,10280,4,-269*u - 13637,10.2136891477621,sqrt(2570)
2571,10284,2,626201524918013*u + 31751566691434250,38.6898656442040,sqrt(2571)
2573,2573,1,-396*u + 20087,10.6009752985749,1/2*sqrt(2573)
2577,2577,1,1922463689544097867028*u - 97592255456747989283287,53.6282322738772,1/2*sqrt(2577)
2578,10312,2,19822210359028716*u + 1006453089134478737,42.1461112115502,sqrt(2578)
2579,10316,1,328130828837559*u + 16663748663188450,38.0451591966936,sqrt(2579)
2581,2581,2,3161*u - 160590,12.6797569926252,1/2*sqrt(2581)
2582,10328,1,153325055130*u + 7790964912901,30.3771330142847,sqrt(2582)
2585,2585,2,-83086572*u + 4224361879,22.8572812323524,1/2*sqrt(2585)
2586,10344,2,5222752797620*u + 265591230250799,33.9061266949116,sqrt(2586)
2587,10348,2,-2563557929352*u - 130389118749343,33.1946914973256,sqrt(2587)
2589,2589,3,-17/2*u + 865/2,6.76272817043283,1/2*sqrt(2589)
2590,10360,4,-39621786*u - 2016433621,22.1177434343687,sqrt(2590)
2591,10364,1,-29137177775792668701167*u + 1483136729556832472768880,56.3493486692708,sqrt(2591)
2593,2593,1,-4497212789358213431953*u + 229004858046909225648456,54.4811773509428,1/2*sqrt(2593)
2594,10376,2,-12203117314*u + 621520949955,27.8485826365857,sqrt(2594)
2595,10380,4,-17*u + 866,7.45703175576932,sqrt(2595)
2598,10392,4,34*u + 1733,8.15075638703347,sqrt(2598)
2599,10396,14,-51*u - 2600,8.55641386758727,sqrt(2599)
2602,10408,10,-u - 51,4.62506891630767,sqrt(2602)
2603,10412,4,-51*u - 2602,8.55718280270698,sqrt(2603)
2605,2605,8,-1/2*u + 51/2,3.93220987870316,1/2*sqrt(2605)
2606,10424,1,1413625567753931548*u - 72164166056115909135,46.4186224621342,sqrt(2606)
2607,10428,4,-17*u - 868,7.45933856340166,sqrt(2607)
2609,2609,1,177890263879757425*u - 9086344923575936068,44.3464515831623,1/2*sqrt(2609)
2611,10444,2,-17525409158892481272*u - 895512396180640781215,48.9370749186055,sqrt(2611)
2613,2613,2,-17/2*u + 869/2,6.76734180104183,1/2*sqrt(2613)
2614,10456,1,42225454172666498656910154291739252854*u - 2158873130582231281710486108218385536645,91.2635521940871,sqrt(2614)
2615,10460,2,-1053843*u - 53890444,18.4956109094411,sqrt(2615)
2617,2617,1,-161018695948237556165021*u + 8237172603765647563445064,58.0638465668447,1/2*sqrt(2617)
2618,10472,4,6*u - 307,6.41999227558855,sqrt(2618)
2621,2621,1,2141*u - 109610,12.2978310707905,1/2*sqrt(2621)
2622,10488,4,-90958*u + 4657547,16.0471466532176,sqrt(2622)
2623,10492,2,86610669502599*u - 4435785541709468,36.7216282988193,sqrt(2623)
2626,10504,4,16659849949*u - 853725878985,28.1660231749732,sqrt(2626)
2627,10508,2,-141476508*u + 7251274873,23.3975903154658,sqrt(2627)
2629,2629,1,-121821579616995/2*u + 6246252260158777/2,36.3707580404294,1/2*sqrt(2629)
2630,10520,2,1397394*u + 71663291,18.7806363745488,sqrt(2630)
2631,10524,2,-2943593948*u - 150986572135,26.4336039241088,sqrt(2631)
2633,2633,1,4766158224983893*u - 244564763827409096,40.7314037320400,1/2*sqrt(2633)
2634,10536,2,-10694563314774850*u + 548871829261148749,41.5397885275399,sqrt(2634)
2635,10540,12,3*u - 154,5.73008924140024,sqrt(2635)
2638,10552,3,-198722076*u - 10206656783,23.7394531507133,sqrt(2638)
2639,10556,4,-4340*u + 222951,13.0078544759111,sqrt(2639)
2641,2641,1,-13427724087327877975122000454896887460*u - 690059611606733132555506398399379286551,90.1229885158381,1/2*sqrt(2641)
2642,10568,4,5*u - 257,6.24222705050234,sqrt(2642)
2643,10572,2,216466524439*u + 11128569074402,30.7336838887670,sqrt(2643)
2647,10588,1,-210913885947189340235995557*u - 10851309335942163141972945848,65.2472304402286,sqrt(2647)
2649,2649,1,-1937821608115448210697276*u + 99736649218553790682248535,60.5577226168088,1/2*sqrt(2649)
2651,10604,2,146880507*u - 7562563370,23.4396232203323,sqrt(2651)
2653,2653,1,155766855/2*u - 8023127177/2,22.8055941051441,1/2*sqrt(2653)
2654,10616,1,-2474396794033166072130416*u + 127473468682426439324344575,60.8030976665968,sqrt(2654)
2657,2657,1,-6411410360401*u + 330483173134016,34.1247240411226,1/2*sqrt(2657)
2658,10632,2,-4176*u - 215297,12.9729209297644,sqrt(2658)
2659,10636,3,63190881*u + 3258468890,22.5976704369133,sqrt(2659)
2661,2661,1,17637364981/2*u - 909821382625/2,27.5365141343616,1/2*sqrt(2661)
2663,10652,1,132214286701*u + 6822820874808,30.2444413008346,sqrt(2663)
2665,2665,4,715949*u - 36959892,18.1184910632155,1/2*sqrt(2665)
2666,10664,6,30*u + 1549,8.03851191678413,sqrt(2666)
2667,10668,4,6748*u - 348487,13.4545033863189,sqrt(2667)
2669,2669,4,3/2*u - 155/2,5.04338349101120,1/2*sqrt(2669)
2670,10680,4,-186*u + 9611,9.86381073267676,sqrt(2670)
2671,10684,1,-84149935423822470461838794241638111398268441002137*u + 4349013252293818518099792221495121450841159712907200,119.594935904072,sqrt(2671)
2674,10696,4,-9881818476*u - 510996085615,27.6527749474361,sqrt(2674)
2677,2677,3,-73/2*u + 3777/2,8.23668539281051,1/2*sqrt(2677)
2678,10712,6,4*u + 207,6.02586013933238,sqrt(2678)
2679,10716,4,2291*u - 118580,12.3764902978035,sqrt(2679)
2681,2681,1,-2087400239884220952*u + 108082190024525285855,46.8225708108947,1/2*sqrt(2681)
2683,10732,1,14939429036546677804599675*u - 773827814603282114525250626,62.6065387995056,sqrt(2683)
2685,2685,2,-836*u + 43319,11.3694937972494,1/2*sqrt(2685)
2686,10744,2,3208768144845072*u + 166299652488519935,40.3457148720012,sqrt(2686)
2687,10748,1,-509351698625*u + 26402897640624,31.5976420597322,sqrt(2687)
2689,2689,1,16626810773864917809139999584439677665*u - 862192727512329086326851206953763536968,90.3456893558194,1/2*sqrt(2689)
2690,10760,4,-4073*u + 211247,12.9539305245007,sqrt(2690)
2693,2693,1,-85/2*u + 4411/2,8.39185675150053,1/2*sqrt(2693)
2694,10776,2,-84618805686*u + 4392033935525,29.8039607273337,sqrt(2694)
2697,2697,2,-62788252*u + 3260760233,22.5983733860048,1/2*sqrt(2697)
2698,10792,2,19029276204*u + 988423910063,28.3125246820031,sqrt(2698)
2699,10796,1,-59418728668948528290125949*u + 3086915899339582815293605610,63.9901171930559,sqrt(2699)
2701,2701,2,42039/2*u - 2184815/2,14.5970417147348,1/2*sqrt(2701)
2702,10808,4,52*u - 2703,8.59526469261892,sqrt(2702)
2703,10812,12,-u + 52,4.64429843069537,sqrt(2703)
2705,2705,8,u - 52,4.64448334194325,1/2*sqrt(2705)
2706,10824,8,52*u - 2705,8.59600433767363,sqrt(2706)
2707,10828,1,-146620089499130414571654614318553*u - 7628472907161187907593572773808842,78.7103429313993,sqrt(2707)
2710,10840,2,104611025547809124*u - 5445805235711744719,43.8345244852502,sqrt(2710)
2711,10844,3,2589253*u + 134815320,19.4125635803964,sqrt(2711)
2713,2713,3,-85245197*u + 4440121104,22.9070946692542,1/2*sqrt(2713)
2714,10856,2,-3381696*u + 176173055,19.6801245175174,sqrt(2714)
2715,10860,4,2508*u + 130681,12.4736616985114,sqrt(2715)
2717,2717,2,-8*u + 417,6.72623196465688,1/2*sqrt(2717)
2719,10876,1,1730076419895552990179657707311*u + 90213158986852637950750592528480,74.2728752735817,sqrt(2719)
2721,2721,1,-100286934195999623391686388*u + 5231287949706796270736288215,64.5176022010528,1/2*sqrt(2721)
2722,10888,2,-39134616546822*u + 2041762124683043,35.9457367970871,sqrt(2722)
2723,10892,2,-1804*u - 94137,12.1456536275476,sqrt(2723)
2726,10904,6,-90*u + 4699,9.14825216834060,sqrt(2726)
2729,2729,1,-13292523490892128613*u + 694399187991246946840,48.6827258484308,1/2*sqrt(2729)
2730,10920,8,4*u - 209,6.03547570916343,sqrt(2730)
2731,10924,1,4467975213463184073224463717309444804937448359677*u - 233491784972575648034872773766647543202470215173250,116.670378538634,sqrt(2731)
2733,2733,1,497705/2*u - 26019073/2,17.0743404039728,1/2*sqrt(2733)
2734,10936,1,189897646158051981637176755489848166277736956*u + 9929304667938841403973053868156585213824142095,106.604966817528,sqrt(2734)
2735,10940,2,-14319*u + 748844,14.2194331436624,sqrt(2735)
2737,2737,2,4092860986632*u - 214123529206817,33.6907213842560,1/2*sqrt(2737)
2739,10956,8,471*u + 24650,10.8056793596193,sqrt(2739)
2741,2741,1,1827725/2*u - 95689739/2,18.3766216301940,1/2*sqrt(2741)
2742,10968,4,2112*u - 110593,12.3067592554677,sqrt(2742)
2743,10972,2,700185729924*u - 36671287605913,31.9261623912880,sqrt(2743)
2746,10984,2,-113146562335697991571841*u - 5929138974993580991339925,57.7350684167383,sqrt(2746)
2747,10988,2,-15147*u + 793882,14.2778372951350,sqrt(2747)
2749,2749,1,2239184645/2*u - 117402481689/2,25.4888738828649,1/2*sqrt(2749)
2751,11004,8,20*u + 1049,7.64873956176626,sqrt(2751)
2753,2753,1,1684997193331473545*u - 88410182591405718268,46.6216660051484,1/2*sqrt(2753)
2755,11020,12,-84*u - 4409,9.08455035305732,sqrt(2755)
2757,2757,1,140*u - 7351,9.59573881330759,1/2*sqrt(2757)
2758,11032,6,-60*u - 3151,8.74862229713795,sqrt(2758)
2759,11036,2,1345998498781*u + 70700164738920,32.5826161995003,sqrt(2759)
2761,2761,1,237575772535037174786128402858380*u - 12483470907067715753153050883035799,79.2028606911907,1/2*sqrt(2761)
2762,11048,2,-227067685*u - 11933481643,23.8957610503520,sqrt(2762)
2765,2765,2,-12*u + 631,7.14045241521386,1/2*sqrt(2765)
2766,11064,2,485022281287444230*u + 25508667791812164299,45.3786971622641,sqrt(2766)
2767,11068,1,-867109281872267831470098615*u + 45611926379664274735533911024,66.6831139171367,sqrt(2767)
2769,2769,2,-6620576979236*u + 348383291046935,34.1774715812092,1/2*sqrt(2769)
2770,11080,4,2888845*u + 152042193,19.5328158063771,sqrt(2770)
2771,11084,2,1017063*u - 53538490,18.4890585730062,sqrt(2771)
2773,2773,1,-108510933936*u + 5714107890047,30.0671064818211,1/2*sqrt(2773)
2774,11096,4,-474*u + 24965,10.8183773030935,sqrt(2774)
2777,2777,3,109*u - 5744,9.34905829886525,1/2*sqrt(2777)
2778,11112,2,16360610*u + 862314349,21.2682776167244,sqrt(2778)
2779,11116,2,2168634728131362290235*u - 114322228490768496882326,53.7864551603127,sqrt(2779)
2782,11128,2,-10925778*u - 576276533,20.8652453760267,sqrt(2782)
2785,2785,2,-12199458671033*u + 643803242728308,34.7915614521972,1/2*sqrt(2785)
2786,11144,4,-27922*u - 1473795,14.8964984452785,sqrt(2786)
2787,11148,2,-68521156353*u - 3617371959722,29.6099160806992,sqrt(2787)
2789,2789,1,-8285/2*u + 437539/2,12.9889211236692,1/2*sqrt(2789)
2791,11164,1,84397804618194258715560532772853583533*u - 4458728908940210504213575731356879681480,91.9888295347446,sqrt(2791)
2794,11176,2,91390508914113248606964*u - 4830747042032757189358255,57.5301905352093,sqrt(2794)
2795,11180,4,915*u - 48374,11.4798649387369,sqrt(2795)
2797,2797,1,-21055860389*u + 1113574367094,28.4317432887666,1/2*sqrt(2797)
2798,11192,1,-8640632942956*u - 457055996961423,34.4489742115206,sqrt(2798)
2801,2801,1,130627871554403600401*u - 6913411455711382480060,50.9808973477519,1/2*sqrt(2801)
2802,11208,2,2727632*u - 144384257,19.4811359354937,sqrt(2802)
2803,11212,1,13969670557664222702391*u + 739601380783964457333962,55.6535454998796,sqrt(2803)
2805,2805,4,1/2*u - 53/2,3.96993572472310,1/2*sqrt(2805)
2806,11224,2,2528690201566604790*u + 133948994860768072699,47.0371379465762,sqrt(2806)
2807,11228,4,-53*u - 2808,8.63337491399933,sqrt(2807)
2810,11240,8,-u + 53,4.66352808187701,sqrt(2810)
2811,11244,8,-53*u + 2810,8.63408691122654,sqrt(2811)
2813,2813,2,1/2*u - 53/2,3.97064772217590,1/2*sqrt(2813)
2814,11256,4,410254*u - 21762805,17.5888600584543,sqrt(2814)
2815,11260,2,-1555135767914343*u - 82510175296505044,39.6448451981332,sqrt(2815)
2818,11272,2,-269199553916175054*u - 14290414644690524483,44.7992678623970,sqrt(2818)
2819,11276,1,45303616683140924511*u - 2405361813285308538610,49.9251344677918,sqrt(2819)
2821,2821,2,1565451/2*u - 83145935/2,18.2361078748556,1/2*sqrt(2821)
2822,11288,4,400*u - 21249,10.6572122944280,sqrt(2822)
2823,11292,2,224835989*u - 11945965828,23.8968066512733,sqrt(2823)
2827,11308,4,348*u - 18503,10.5188353399114,sqrt(2827)
2829,2829,2,-1184*u + 62975,11.7436402817177,1/2*sqrt(2829)
2830,11320,2,4838758064149565790978*u + 257411014289490035536811,54.5981082182389,sqrt(2830)
2831,11324,6,-140*u + 7449,9.60898225023071,sqrt(2831)
2833,2833,1,164989794549889206839257*u - 8781735837623806825303104,58.1278635041251,1/2*sqrt(2833)
2834,11336,4,17*u - 905,7.50108242950072,sqrt(2834)
2837,2837,1,121129*u - 6451754,16.3730097703480,1/2*sqrt(2837)
2838,11352,4,-6446*u - 343397,13.4397896717974,sqrt(2838)
2839,11356,2,20913302814328909741179*u - 1114308188985541770045080,56.0634231664563,sqrt(2839)
2841,2841,1,-4576882130035636631437292*u + 243952540346667738528012695,61.4521631120154,1/2*sqrt(2841)
2843,11372,1,-38187929693317125*u + 2036172389761265626,42.8507506203628,sqrt(2843)
2845,2845,2,192*u - 10241,9.92730172825166,1/2*sqrt(2845)
2846,11384,1,-1790322011122638931112*u + 95509945887274268815935,53.6066645209153,sqrt(2846)
2847,11388,4,-6972*u + 372007,13.5198151308407,sqrt(2847)
2849,2849,4,976*u - 52095,11.5539714343141,1/2*sqrt(2849)
2851,11404,1,6156768299104608480550081216625932671209939793*u - 328739142906862100760005698333091724623606552450,110.104740922860,sqrt(2851)
2854,11416,1,-1323843173795596089587191323556961507355066*u - 70723464119696737047211575478296393212263205,101.660498487033,sqrt(2854)
2855,11420,2,297596*u + 15901209,17.2750528825955,sqrt(2855)
2857,2857,3,519145421*u - 27748796244,24.7396054781633,1/2*sqrt(2857)
2858,11432,2,21186853*u - 1132654789,21.5409772655704,sqrt(2858)
2859,11436,2,-25731289331*u + 1375842199370,28.6432343487329,sqrt(2859)
2861,2861,1,2272817/2*u - 121569155/2,18.6159938357798,1/2*sqrt(2861)
2863,11452,2,-6985725310329*u + 373785266259728,34.2478497746275,sqrt(2863)
